current_company,target_company,years_of_experience,current_salary,expected_salary,gender,location,current_role,sector,education,certifications,skills,current_company_tier,target_company_tier
uber,microsoft,5.8,2732926,3324941,Male,Delhi,Cloud Engineer,IT,PhD,Scrum Master,DevOps,1,1
accenture,hexaware,1.8,734645,967577,Male,Gurgaon,Tech Lead,IT,PhD,PMP,Cloud,2,4
valuelabs,oracle,6.8,2658251,3309068,Male,Delhi,DevOps Engineer,IT,Master,GCP,Data Engineering,5,2
wipro,sap,14.9,2108699,3117529,Male,Chennai,QA Engineer,IT,Bachelor,AWS,Security,3,2
cts,meta,14.0,2102897,2531395,Male,Hyderabad,Software Developer,IT,Master,None,Full Stack,3,1
amazon,deloitte,9.5,2257484,3162996,Male,Hyderabad,Data Scientist,IT,Master,Azure,Full Stack,1,2
google,cts,4.7,596332,778596,Male,Chennai,Cloud Engineer,IT,Bachelor,PMP,AI,1,3
adobe,uber,9.4,2378510,3365640,Female,Hyderabad,Data Scientist,IT,Bachelor,PMP,Data Engineering,1,1
deloitte,linkedin,2.9,1676087,2128471,Male,Hyderabad,QA Engineer,IT,PhD,PMP,Data Engineering,2,1
zensar,adobe,2.0,1412680,2175909,Male,Bangalore,DevOps Engineer,IT,Bachelor,Scrum Master,AI,4,1
hcl,happiest-minds,12.4,957977,1165416,Female,Delhi,Software Developer,IT,Master,AWS,Cloud,3,5
virtusa,ibm,1.3,2237236,2838122,Male,Delhi,Cloud Engineer,IT,PhD,PMP,Security,4,2
tcs,hexaware,4.3,2600521,3281842,Male,Mumbai,QA Engineer,IT,PhD,AWS,Security,3,4
uber,ibm,9.0,1267015,1708595,Female,Hyderabad,QA Engineer,IT,Master,Azure,AI,1,2
salesforce,accenture,4.3,1851020,2775491,Male,Mumbai,DevOps Engineer,IT,Bachelor,None,Security,1,2
tcs,ibm,2.2,2098263,3054416,Male,Bangalore,DevOps Engineer,IT,Bachelor,None,AI,3,2
google,valuelabs,11.9,2017912,2834358,Male,Hyderabad,Senior Developer,IT,Bachelor,AWS,Cloud,1,5
microsoft,salesforce,6.4,2544445,3885759,Male,Gurgaon,Business Analyst,IT,Master,PMP,Full Stack,1,1
virtusa,accenture,11.9,3183002,4243372,Female,Hyderabad,Data Scientist,IT,Master,GCP,Cloud,4,2
cts,valuelabs,9.8,2560426,3551131,Male,Mumbai,Data Scientist,IT,Master,Scrum Master,DevOps,3,5
happiest-minds,hexaware,7.9,3176050,4656068,Male,Mumbai,Cloud Engineer,IT,Bachelor,Scrum Master,Cloud,5,4
infosys,tcs,8.3,1439326,1859430,Female,Bangalore,Senior Developer,IT,Bachelor,AWS,Data Engineering,3,3
apple,netflix,1.0,1937064,2648714,Male,Bangalore,Data Scientist,IT,Bachelor,AWS,Cloud,1,1
uber,wipro,13.7,2902487,4500036,Female,Delhi,Business Analyst,IT,Master,None,DevOps,1,3
deloitte,uber,13.3,1698285,2083018,Male,Pune,Data Scientist,IT,Bachelor,PMP,Data Engineering,2,1
infosys,cts,13.4,3226431,4086835,Female,Pune,Tech Lead,IT,PhD,Scrum Master,Full Stack,3,3
zensar,amazon,6.2,2748567,3514261,Female,Mumbai,Tech Lead,IT,PhD,GCP,AI,4,1
hcl,deloitte,13.2,2156879,3094814,Female,Bangalore,QA Engineer,IT,PhD,GCP,Cloud,3,2
accenture,infosys,11.6,3101148,4289381,Female,Delhi,Cloud Engineer,IT,Bachelor,AWS,Data Engineering,2,3
accenture,hcl,9.7,1932222,2496668,Male,Gurgaon,Software Developer,IT,Master,PMP,AI,2,3
microsoft,netflix,7.6,2306467,3182158,Male,Delhi,Tech Lead,IT,PhD,Azure,DevOps,1,1
wipro,cts,8.4,1343573,1836179,Male,Delhi,Business Analyst,IT,Master,Azure,Cloud,3,3
linkedin,tcs,12.6,1428343,2193740,Male,Gurgaon,Tech Lead,IT,Bachelor,AWS,Data Engineering,1,3
oracle,deloitte,1.4,1611076,2495588,Female,Chennai,Data Scientist,IT,Master,None,Security,2,2
hcl,amazon,12.3,1369454,2062200,Male,Bangalore,DevOps Engineer,IT,Master,AWS,Data Engineering,3,1
virtusa,cts,10.2,2386327,3211222,Male,Hyderabad,Tech Lead,IT,Master,GCP,Cloud,4,3
happiest-minds,meta,13.5,3272834,4716321,Female,Pune,QA Engineer,IT,PhD,Scrum Master,Cloud,5,1
adobe,microsoft,4.4,1173041,1820694,Female,Mumbai,Senior Developer,IT,Master,GCP,AI,1,1
hcl,ibm,9.6,1967630,2696185,Female,Mumbai,Data Scientist,IT,PhD,Azure,DevOps,3,2
coforge,apple,8.1,1252570,1638251,Male,Bangalore,Data Scientist,IT,Bachelor,PMP,AI,5,1
zensar,coforge,2.8,1332466,1944902,Male,Chennai,Data Scientist,IT,Bachelor,None,Cloud,4,5
coforge,adobe,13.5,2182915,3180668,Male,Mumbai,Tech Lead,IT,Master,Azure,Cloud,5,1
wipro,coforge,8.0,3310570,4423672,Female,Gurgaon,Business Analyst,IT,Master,Azure,Full Stack,3,5
uber,sap,5.4,734144,926714,Male,Gurgaon,Cloud Engineer,IT,PhD,None,DevOps,1,2
zensar,coforge,12.2,1857539,2755742,Male,Gurgaon,Business Analyst,IT,PhD,None,Cloud,4,5
infosys,hexaware,12.7,1221363,1706365,Male,Bangalore,Tech Lead,IT,PhD,Scrum Master,Full Stack,3,4
zensar,wipro,7.8,1693699,2245512,Male,Gurgaon,Data Scientist,IT,PhD,PMP,Data Engineering,4,3
deloitte,oracle,14.5,2332038,3353272,Female,Delhi,Software Developer,IT,PhD,PMP,Full Stack,2,2
meta,tcs,6.1,1853508,2524730,Female,Bangalore,Senior Developer,IT,Master,GCP,Data Engineering,1,3
sap,apple,11.2,1228414,1678880,Male,Bangalore,Senior Developer,IT,Master,Azure,Data Engineering,2,1
virtusa,linkedin,11.6,1982145,2506504,Male,Pune,Business Analyst,IT,Master,Scrum Master,Security,4,1
cts,ibm,7.8,3210563,4689549,Male,Delhi,Senior Developer,IT,PhD,AWS,Data Engineering,3,2
virtusa,tcs,14.0,2364645,3011362,Female,Mumbai,Tech Lead,IT,Bachelor,AWS,Security,4,3
zensar,google,6.8,1902195,2914170,Male,Hyderabad,QA Engineer,IT,Master,PMP,Data Engineering,4,1
tcs,apple,1.6,2264287,2918648,Male,Pune,DevOps Engineer,IT,Master,PMP,DevOps,3,1
hcl,hexaware,11.7,3413654,4349762,Female,Chennai,QA Engineer,IT,PhD,None,Cloud,3,4
hexaware,infosys,11.8,1770380,2418818,Female,Bangalore,Senior Developer,IT,Bachelor,None,AI,4,3
cts,google,6.9,2804988,3743922,Male,Chennai,QA Engineer,IT,Master,GCP,DevOps,3,1
oracle,meta,7.0,1412207,1905154,Male,Bangalore,DevOps Engineer,IT,Master,Azure,Full Stack,2,1
coforge,accenture,6.2,2202546,3475201,Male,Mumbai,Software Developer,IT,Bachelor,GCP,DevOps,5,2
uber,virtusa,5.1,2469293,3262655,Female,Delhi,Data Scientist,IT,PhD,AWS,Security,1,4
zensar,salesforce,3.4,2287192,3098384,Female,Pune,Senior Developer,IT,PhD,Azure,AI,4,1
infosys,apple,12.6,2120243,2773763,Female,Mumbai,Tech Lead,IT,Bachelor,Azure,Data Engineering,3,1
adobe,accenture,7.3,1754819,2212607,Male,Mumbai,Data Scientist,IT,Master,None,Cloud,1,2
accenture,google,6.2,1694260,2422137,Male,Hyderabad,Software Developer,IT,PhD,GCP,Security,2,1
salesforce,accenture,10.4,1562901,1941281,Male,Bangalore,Senior Developer,IT,PhD,PMP,Security,1,2
apple,hexaware,7.0,1187353,1779174,Female,Delhi,Tech Lead,IT,Bachelor,None,Data Engineering,1,4
uber,ibm,12.0,2146643,2890272,Male,Pune,Cloud Engineer,IT,Master,AWS,AI,1,2
uber,deloitte,3.4,1588957,2487922,Male,Hyderabad,DevOps Engineer,IT,Master,GCP,Full Stack,1,2
amazon,oracle,5.2,1464042,2180510,Female,Bangalore,Senior Developer,IT,Bachelor,Azure,AI,1,2
cts,infosys,7.8,3158117,5047537,Male,Delhi,QA Engineer,IT,Bachelor,None,Data Engineering,3,3
virtusa,linkedin,1.3,2440216,3652361,Male,Mumbai,Software Developer,IT,Master,None,Full Stack,4,1
google,valuelabs,14.4,3248550,4557513,Male,Hyderabad,QA Engineer,IT,Bachelor,None,Cloud,1,5
virtusa,apple,5.1,2074030,3087893,Female,Pune,Cloud Engineer,IT,PhD,None,Full Stack,4,1
zensar,happiest-minds,7.0,3184336,4489717,Female,Bangalore,DevOps Engineer,IT,Bachelor,PMP,Full Stack,4,5
linkedin,deloitte,3.8,1500282,1928486,Male,Pune,Senior Developer,IT,Bachelor,GCP,AI,1,2
happiest-minds,accenture,1.6,2163221,2631929,Female,Bangalore,Business Analyst,IT,Bachelor,None,AI,5,2
ibm,salesforce,11.4,2547911,3114178,Female,Pune,Tech Lead,IT,Bachelor,PMP,DevOps,2,1
zensar,adobe,14.7,2681214,3372883,Male,Pune,Cloud Engineer,IT,Bachelor,None,Security,4,1
google,tcs,13.6,1037596,1509195,Female,Pune,DevOps Engineer,IT,Master,Azure,Cloud,1,3
adobe,salesforce,12.7,983314,1541336,Male,Mumbai,Software Developer,IT,PhD,GCP,DevOps,1,1
linkedin,uber,2.3,1893635,2336462,Female,Bangalore,Cloud Engineer,IT,Master,Scrum Master,DevOps,1,1
apple,uber,10.2,2646693,4047490,Male,Chennai,Tech Lead,IT,PhD,AWS,DevOps,1,1
hexaware,amazon,10.1,2080304,2837953,Female,Mumbai,Tech Lead,IT,Bachelor,None,Data Engineering,4,1
apple,coforge,4.9,2542255,3242201,Male,Hyderabad,DevOps Engineer,IT,Bachelor,Azure,Data Engineering,1,5
tcs,linkedin,3.3,704992,897888,Male,Chennai,Senior Developer,IT,Bachelor,None,Cloud,3,1
amazon,happiest-minds,5.5,2357020,3501446,Female,Chennai,QA Engineer,IT,Master,Scrum Master,Security,1,5
ibm,oracle,3.3,1053219,1634636,Male,Gurgaon,Senior Developer,IT,Bachelor,Scrum Master,DevOps,2,2
wipro,sap,7.5,2270534,3198032,Female,Gurgaon,Software Developer,IT,Master,Azure,Security,3,2
meta,sap,12.1,1035501,1366381,Female,Gurgaon,Business Analyst,IT,Bachelor,Scrum Master,Data Engineering,1,2
ibm,microsoft,14.5,3405158,4148341,Female,Delhi,QA Engineer,IT,Bachelor,Scrum Master,Data Engineering,2,1
virtusa,hexaware,5.8,2603710,3651269,Male,Bangalore,DevOps Engineer,IT,Master,Azure,Security,4,4
hcl,microsoft,11.4,1984853,2600452,Male,Chennai,Tech Lead,IT,Bachelor,None,Full Stack,3,1
zensar,coforge,4.5,2331134,2868337,Male,Mumbai,Software Developer,IT,Bachelor,Scrum Master,Security,4,5
microsoft,google,4.6,878463,1122720,Male,Bangalore,Business Analyst,IT,PhD,Azure,Full Stack,1,1
hexaware,accenture,14.6,1127237,1796705,Female,Delhi,Cloud Engineer,IT,Bachelor,Scrum Master,DevOps,4,2
sap,accenture,8.4,2134123,2808269,Female,Mumbai,Senior Developer,IT,PhD,Scrum Master,Data Engineering,2,2
salesforce,sap,6.4,2353120,3498110,Male,Gurgaon,DevOps Engineer,IT,PhD,PMP,Cloud,1,2
infosys,amazon,8.9,3160468,4984359,Male,Pune,QA Engineer,IT,Master,AWS,Cloud,3,1
infosys,accenture,13.1,1767716,2746966,Male,Hyderabad,QA Engineer,IT,Master,None,Cloud,3,2
salesforce,microsoft,14.1,1148235,1532844,Male,Hyderabad,DevOps Engineer,IT,Master,PMP,AI,1,1
coforge,sap,4.1,2950403,4219917,Male,Chennai,DevOps Engineer,IT,Master,PMP,Data Engineering,5,2
linkedin,apple,3.7,2908202,3554896,Male,Bangalore,Tech Lead,IT,Bachelor,PMP,AI,1,1
ibm,valuelabs,4.0,2815890,3509072,Male,Hyderabad,Tech Lead,IT,Master,None,Security,2,5
cts,meta,5.6,2846829,4232141,Female,Pune,Senior Developer,IT,Master,Azure,Full Stack,3,1
happiest-minds,ibm,12.7,1436357,2128636,Male,Pune,Software Developer,IT,Bachelor,Scrum Master,Cloud,5,2
amazon,cts,13.6,2678421,3969049,Male,Gurgaon,QA Engineer,IT,Bachelor,None,Cloud,1,3
infosys,happiest-minds,8.1,2929293,4600599,Male,Mumbai,Senior Developer,IT,PhD,PMP,AI,3,5
cts,google,1.9,1404524,1980127,Male,Hyderabad,Software Developer,IT,PhD,Scrum Master,Security,3,1
ibm,tcs,7.3,1178280,1874063,Female,Pune,Senior Developer,IT,Master,PMP,DevOps,2,3
hexaware,zensar,10.2,2493173,3465542,Male,Hyderabad,Software Developer,IT,PhD,None,Cloud,4,4
hexaware,coforge,5.7,1634613,2328454,Female,Bangalore,Business Analyst,IT,PhD,GCP,AI,4,5
happiest-minds,apple,13.4,1687721,2599495,Female,Bangalore,Tech Lead,IT,PhD,None,AI,5,1
virtusa,cts,7.5,1752730,2507150,Male,Mumbai,DevOps Engineer,IT,PhD,PMP,Cloud,4,3
accenture,ibm,8.8,2171675,3243106,Female,Mumbai,Data Scientist,IT,Bachelor,GCP,Data Engineering,2,2
accenture,infosys,6.7,1664843,2055720,Female,Mumbai,DevOps Engineer,IT,PhD,Azure,Data Engineering,2,3
zensar,coforge,10.0,3031781,4327596,Male,Bangalore,Tech Lead,IT,Bachelor,Azure,Cloud,4,5
netflix,salesforce,6.0,2230473,3273966,Female,Delhi,Cloud Engineer,IT,Master,None,Cloud,1,1
happiest-minds,apple,6.9,1880522,2424597,Male,Chennai,Cloud Engineer,IT,PhD,Azure,Full Stack,5,1
sap,wipro,4.2,2324924,3534799,Male,Delhi,QA Engineer,IT,PhD,PMP,AI,2,3
sap,tcs,1.4,2003009,3090187,Female,Delhi,DevOps Engineer,IT,Bachelor,Scrum Master,Cloud,2,3
valuelabs,coforge,7.6,1981428,2697144,Female,Pune,QA Engineer,IT,Master,Azure,DevOps,5,5
hexaware,linkedin,11.2,2229656,3003283,Male,Gurgaon,DevOps Engineer,IT,Master,Scrum Master,DevOps,4,1
meta,cts,14.5,2075152,2917168,Female,Bangalore,Business Analyst,IT,PhD,AWS,AI,1,3
tcs,accenture,1.8,2271353,2795450,Male,Delhi,DevOps Engineer,IT,Bachelor,GCP,AI,3,2
happiest-minds,amazon,11.3,2517725,3489913,Female,Hyderabad,Tech Lead,IT,Master,GCP,Cloud,5,1
valuelabs,adobe,7.9,3128919,4456979,Male,Pune,QA Engineer,IT,PhD,PMP,Full Stack,5,1
google,salesforce,9.4,1749304,2470529,Male,Pune,QA Engineer,IT,Bachelor,PMP,Cloud,1,1
tcs,valuelabs,1.7,1835275,2382184,Male,Mumbai,Tech Lead,IT,Master,Azure,AI,3,5
linkedin,tcs,4.2,1586975,2090484,Male,Mumbai,DevOps Engineer,IT,PhD,AWS,Security,1,3
salesforce,virtusa,9.5,3198416,4426173,Male,Bangalore,Data Scientist,IT,PhD,GCP,Cloud,1,4
meta,oracle,11.6,1197448,1743885,Male,Hyderabad,Software Developer,IT,Bachelor,Azure,Security,1,2
uber,salesforce,10.2,1212718,1707231,Male,Pune,Software Developer,IT,PhD,Scrum Master,Data Engineering,1,1
uber,microsoft,4.4,2757447,3929693,Female,Gurgaon,QA Engineer,IT,Master,GCP,Cloud,1,1
hcl,wipro,10.8,882260,1393970,Male,Hyderabad,Business Analyst,IT,Bachelor,AWS,AI,3,3
uber,google,6.3,2177159,3254003,Female,Mumbai,Cloud Engineer,IT,PhD,Azure,Data Engineering,1,1
coforge,amazon,7.0,2330713,2987687,Female,Gurgaon,Cloud Engineer,IT,PhD,GCP,Cloud,5,1
accenture,virtusa,7.7,1299375,1644487,Female,Gurgaon,Data Scientist,IT,Bachelor,Scrum Master,Security,2,4
valuelabs,happiest-minds,9.6,2072619,2852186,Female,Mumbai,Cloud Engineer,IT,Bachelor,Azure,Security,5,5
hcl,infosys,10.3,2922454,4460971,Female,Bangalore,Data Scientist,IT,Bachelor,Scrum Master,Security,3,3
happiest-minds,salesforce,6.7,2641638,3610010,Female,Delhi,DevOps Engineer,IT,Bachelor,Scrum Master,DevOps,5,1
ibm,google,2.3,1733283,2686033,Male,Hyderabad,Software Developer,IT,Master,Scrum Master,DevOps,2,1
hcl,uber,13.9,2125153,3018470,Female,Hyderabad,DevOps Engineer,IT,Master,Azure,Security,3,1
virtusa,microsoft,2.8,765912,1063217,Male,Delhi,Cloud Engineer,IT,Master,None,Full Stack,4,1
sap,happiest-minds,6.9,2935895,4494438,Male,Gurgaon,Data Scientist,IT,Master,Scrum Master,Cloud,2,5
valuelabs,coforge,1.4,2356948,3429406,Female,Chennai,Software Developer,IT,PhD,AWS,DevOps,5,5
apple,hexaware,8.8,1061855,1422004,Male,Gurgaon,Business Analyst,IT,Bachelor,PMP,AI,1,4
infosys,coforge,2.7,2020352,2929424,Male,Gurgaon,Data Scientist,IT,Bachelor,GCP,Cloud,3,5
google,ibm,13.0,3130382,4222421,Female,Bangalore,Senior Developer,IT,PhD,None,Security,1,2
accenture,oracle,10.7,1200495,1830689,Male,Delhi,Tech Lead,IT,PhD,AWS,AI,2,2
apple,hcl,7.7,2840268,3970558,Male,Bangalore,QA Engineer,IT,Bachelor,Scrum Master,Security,1,3
linkedin,infosys,8.2,2597091,3916292,Male,Gurgaon,Business Analyst,IT,PhD,PMP,DevOps,1,3
linkedin,netflix,3.5,1222220,1926666,Female,Pune,QA Engineer,IT,Master,None,Full Stack,1,1
valuelabs,google,12.9,971213,1178451,Male,Bangalore,Cloud Engineer,IT,Master,GCP,Data Engineering,5,1
apple,accenture,3.0,1596599,2430604,Male,Chennai,Cloud Engineer,IT,PhD,GCP,Data Engineering,1,2
tcs,happiest-minds,11.0,2437670,3249387,Male,Gurgaon,Software Developer,IT,PhD,AWS,Full Stack,3,5
google,sap,1.3,2704926,4224801,Male,Hyderabad,Business Analyst,IT,PhD,GCP,Security,1,2
oracle,deloitte,14.4,1057372,1368400,Male,Hyderabad,Senior Developer,IT,Bachelor,None,Data Engineering,2,2
wipro,zensar,4.9,2136607,2639113,Male,Delhi,Data Scientist,IT,Bachelor,AWS,AI,3,4
amazon,adobe,12.5,1812125,2759072,Male,Hyderabad,Tech Lead,IT,Bachelor,Azure,Security,1,1
linkedin,apple,14.3,2256719,3292914,Female,Gurgaon,QA Engineer,IT,Master,Azure,Cloud,1,1
accenture,tcs,3.4,2113188,3028873,Male,Gurgaon,Senior Developer,IT,Bachelor,None,Cloud,2,3
infosys,zensar,4.2,2834708,4205949,Male,Mumbai,QA Engineer,IT,PhD,Azure,Full Stack,3,4
netflix,hcl,7.4,1109853,1752060,Male,Pune,Tech Lead,IT,Master,Azure,Full Stack,1,3
ibm,apple,10.7,1773211,2202477,Female,Mumbai,Software Developer,IT,PhD,Azure,Full Stack,2,1
zensar,hcl,4.1,1689370,2412041,Female,Delhi,DevOps Engineer,IT,Master,Scrum Master,Data Engineering,4,3
wipro,accenture,14.0,3337801,4220827,Male,Gurgaon,Software Developer,IT,Master,Azure,Full Stack,3,2
apple,coforge,13.8,2306303,3274629,Male,Hyderabad,Tech Lead,IT,Master,GCP,Cloud,1,5
microsoft,infosys,4.1,2297577,3183104,Male,Chennai,Data Scientist,IT,Bachelor,PMP,Data Engineering,1,3
uber,tcs,3.1,743994,1105135,Female,Pune,Business Analyst,IT,Bachelor,GCP,Cloud,1,3
microsoft,infosys,2.2,3036934,3891979,Female,Bangalore,QA Engineer,IT,PhD,GCP,Data Engineering,1,3
accenture,deloitte,6.7,2958192,4072456,Male,Bangalore,Cloud Engineer,IT,Master,Azure,AI,2,2
linkedin,sap,10.1,1633200,2552829,Male,Hyderabad,Data Scientist,IT,PhD,None,Cloud,1,2
hexaware,happiest-minds,10.9,2873807,4044332,Female,Hyderabad,Data Scientist,IT,PhD,GCP,Data Engineering,4,5
netflix,accenture,6.4,3208232,4102068,Female,Bangalore,Cloud Engineer,IT,Master,GCP,Security,1,2
cts,hcl,10.5,2463900,3748210,Female,Delhi,Tech Lead,IT,PhD,Scrum Master,DevOps,3,3
happiest-minds,uber,7.9,3269409,4249183,Female,Bangalore,DevOps Engineer,IT,PhD,PMP,AI,5,1
cts,sap,15.0,1374658,1985337,Female,Gurgaon,Business Analyst,IT,Bachelor,PMP,AI,3,2
zensar,oracle,3.4,1076421,1633856,Male,Chennai,Tech Lead,IT,PhD,PMP,Security,4,2
infosys,apple,14.2,3012188,3896415,Female,Hyderabad,Cloud Engineer,IT,PhD,Scrum Master,Full Stack,3,1
hcl,amazon,11.6,1728164,2657607,Female,Mumbai,Tech Lead,IT,PhD,AWS,Data Engineering,3,1
happiest-minds,tcs,11.7,3235552,4835527,Male,Gurgaon,Tech Lead,IT,Master,AWS,Security,5,3
wipro,adobe,2.1,2998808,4094304,Female,Gurgaon,Data Scientist,IT,Master,PMP,Cloud,3,1
hexaware,valuelabs,5.0,871553,1238150,Male,Hyderabad,Business Analyst,IT,Bachelor,GCP,Cloud,4,5
google,microsoft,7.0,795980,1240794,Male,Gurgaon,Tech Lead,IT,Master,PMP,Full Stack,1,1
adobe,ibm,11.8,2669012,3856870,Male,Pune,Data Scientist,IT,Master,AWS,Full Stack,1,2
sap,adobe,11.2,1965294,2504455,Male,Pune,QA Engineer,IT,PhD,AWS,AI,2,1
sap,cts,6.9,968947,1516966,Male,Chennai,Cloud Engineer,IT,Master,None,Full Stack,2,3
hcl,deloitte,13.5,1426886,2198868,Male,Chennai,Senior Developer,IT,PhD,Scrum Master,Data Engineering,3,2
microsoft,virtusa,3.2,2411049,3759501,Male,Bangalore,Tech Lead,IT,Bachelor,None,DevOps,1,4
valuelabs,cts,7.0,1036752,1492223,Male,Gurgaon,Senior Developer,IT,Bachelor,GCP,AI,5,3
cts,sap,14.1,2970046,4105451,Female,Chennai,QA Engineer,IT,Master,None,Full Stack,3,2
coforge,virtusa,1.2,1423299,1949780,Male,Chennai,Cloud Engineer,IT,Master,Azure,Security,5,4
hcl,infosys,8.2,1071164,1379846,Male,Chennai,DevOps Engineer,IT,Master,GCP,DevOps,3,3
sap,tcs,13.4,3025074,3925274,Female,Delhi,Data Scientist,IT,PhD,None,Full Stack,2,3
hcl,hexaware,5.5,990478,1560083,Female,Hyderabad,Software Developer,IT,Master,PMP,Data Engineering,3,4
happiest-minds,hexaware,9.9,3330417,5055105,Male,Hyderabad,Cloud Engineer,IT,Bachelor,GCP,Full Stack,5,4
amazon,hcl,8.1,2774253,3891375,Male,Pune,QA Engineer,IT,PhD,PMP,Cloud,1,3
apple,oracle,7.8,2561480,3654792,Male,Gurgaon,Business Analyst,IT,Bachelor,GCP,Cloud,1,2
happiest-minds,tcs,10.4,1774858,2760605,Female,Gurgaon,Cloud Engineer,IT,PhD,Azure,DevOps,5,3
happiest-minds,virtusa,1.4,1552035,2222522,Male,Bangalore,Data Scientist,IT,Master,AWS,DevOps,5,4
hcl,hexaware,11.4,2569068,3359936,Female,Gurgaon,QA Engineer,IT,Master,Azure,AI,3,4
ibm,happiest-minds,14.9,3420335,5456286,Female,Delhi,DevOps Engineer,IT,PhD,Scrum Master,Cloud,2,5
oracle,virtusa,11.8,2437439,3310011,Other,Chennai,Tech Lead,IT,Master,PMP,Cloud,2,4
accenture,hexaware,3.4,827010,1189941,Male,Bangalore,Senior Developer,IT,Master,PMP,Full Stack,2,4
adobe,coforge,5.0,2431575,3005350,Male,Hyderabad,DevOps Engineer,IT,Bachelor,Scrum Master,Cloud,1,5
netflix,tcs,7.5,1682112,2399849,Male,Pune,Software Developer,IT,Bachelor,GCP,Cloud,1,3
infosys,ibm,1.8,916401,1431315,Male,Delhi,Cloud Engineer,IT,PhD,None,Security,3,2
ibm,oracle,2.2,2703256,4250498,Male,Delhi,Software Developer,IT,Master,AWS,DevOps,2,2
accenture,netflix,12.5,1983098,2992862,Male,Hyderabad,Business Analyst,IT,Bachelor,PMP,Cloud,2,1
happiest-minds,sap,3.8,1079135,1665132,Female,Hyderabad,Business Analyst,IT,Bachelor,AWS,Security,5,2
netflix,happiest-minds,1.9,606851,948793,Male,Chennai,Cloud Engineer,IT,PhD,AWS,DevOps,1,5
google,tcs,7.3,1154033,1458503,Male,Hyderabad,Software Developer,IT,Bachelor,PMP,Cloud,1,3
infosys,wipro,13.8,2220433,3382189,Female,Mumbai,Business Analyst,IT,Master,GCP,Cloud,3,3
valuelabs,virtusa,6.0,2370289,3064531,Male,Gurgaon,Software Developer,IT,Bachelor,AWS,Security,5,4
oracle,amazon,6.1,2522571,3568477,Male,Delhi,Senior Developer,IT,Master,Azure,AI,2,1
amazon,netflix,13.4,3077801,4086627,Male,Delhi,Senior Developer,IT,Bachelor,GCP,Security,1,1
linkedin,cts,3.7,2252283,3260569,Female,Mumbai,Cloud Engineer,IT,Bachelor,GCP,Cloud,1,3
uber,ibm,9.9,1079426,1634618,Male,Bangalore,Software Developer,IT,PhD,PMP,Full Stack,1,2
hexaware,valuelabs,2.0,1561509,2091402,Male,Gurgaon,Senior Developer,IT,Master,Azure,Security,4,5
netflix,microsoft,2.8,2981151,4706050,Male,Mumbai,Business Analyst,IT,Bachelor,GCP,DevOps,1,1
linkedin,hexaware,13.7,1472817,2339303,Male,Delhi,Software Developer,IT,Bachelor,PMP,Full Stack,1,4
happiest-minds,deloitte,12.5,1027045,1487953,Male,Delhi,Data Scientist,IT,Master,None,Cloud,5,2
ibm,happiest-minds,11.7,1941223,3066830,Female,Chennai,Cloud Engineer,IT,Bachelor,None,Cloud,2,5
ibm,oracle,13.3,1568008,1921981,Female,Pune,Software Developer,IT,PhD,AWS,Security,2,2
happiest-minds,google,6.7,2402098,3095338,Female,Chennai,Data Scientist,IT,Master,PMP,Cloud,5,1
hcl,valuelabs,6.9,3234881,4755705,Male,Pune,Senior Developer,IT,Bachelor,Azure,Full Stack,3,5
cts,accenture,5.1,938864,1467953,Male,Bangalore,Cloud Engineer,IT,Bachelor,Azure,AI,3,2
ibm,adobe,7.5,3198140,5024281,Male,Gurgaon,Senior Developer,IT,PhD,PMP,Data Engineering,2,1
deloitte,tcs,9.0,1081866,1590577,Male,Delhi,Cloud Engineer,IT,Bachelor,None,Data Engineering,2,3
virtusa,salesforce,8.1,2200724,3053985,Male,Chennai,Senior Developer,IT,Master,AWS,AI,4,1
hexaware,amazon,11.6,2845457,3420625,Male,Mumbai,Tech Lead,IT,PhD,Scrum Master,AI,4,1
amazon,netflix,9.5,1825085,2462193,Male,Pune,Data Scientist,IT,Master,Azure,Full Stack,1,1
virtusa,netflix,11.9,1876468,2731025,Male,Delhi,Business Analyst,IT,Bachelor,PMP,Full Stack,4,1
oracle,linkedin,14.6,1714433,2526645,Female,Delhi,Data Scientist,IT,Bachelor,Scrum Master,Full Stack,2,1
microsoft,happiest-minds,2.7,886303,1331734,Female,Bangalore,Data Scientist,IT,PhD,GCP,AI,1,5
apple,google,8.4,2547465,3354137,Male,Bangalore,Software Developer,IT,Master,None,Security,1,1
coforge,cts,11.0,3038096,4289624,Male,Bangalore,Senior Developer,IT,Master,Azure,AI,5,3
happiest-minds,tcs,8.8,2749309,3426091,Male,Gurgaon,Tech Lead,IT,Bachelor,PMP,Security,5,3
